image ,Object-1,P1,Object-2,P2,Object-2,P3,Object-2,P4,scene,p
COCO_train2014_000000091778.jpg,wallet,0.8949056,0,0,0,0,0,0,storage,0.2577725649
COCO_train2014_000000091852.jpg,burrito,0.8986875,0,0,0,0,0,0,pizzeria,0.1800890863
COCO_train2014_000000091935.jpg,streetcar,0.61491674,streetcar,0.38481167,0,0,0,0,bus,0.9982304573
COCO_train2014_000000092269.jpg,baseball,0.643696,ballplayer,0.35350364,0,0,0,0,soccer,0.7667124271
COCO_train2014_000000092721.jpg,streetcar,0.50143355,minibus,0.3527615,trolleybus,0.11756054,0,0,bus,0.9729271531
COCO_train2014_000000093451.jpg,gas,0.6066821,engine,0.17432682,0,0,0,0,playground,0.2162703425
COCO_train2014_000000093785.jpg,seat,0.99965334,0,0,0,0,0,0,bathroom,0.6673454642
COCO_train2014_000000094079.jpg,rugby,0.511952,ball,0.48326814,0,0,0,0,soccer,0.6572728157
COCO_train2014_000000094092.jpg,gong,0.9985464,0,0,0,0,0,0,museum,0.2887811363
COCO_train2014_000000094382.jpg,racket,0.97978586,0,0,0,0,0,0,soccer,0.2852262259
COCO_train2014_000000094526.jpg,electric,0.9989323,0,0,0,0,0,0,train,0.751031518
COCO_train2014_000000094618.jpg,triceratops,0.953517,0,0,0,0,0,0,construction,0.3291901648
COCO_train2014_000000094770.jpg,suit,0.85344654,0,0,0,0,0,0,hospital,0.5193535686
COCO_train2014_000000094925.jpg,shop,0.7391378,toyshop,0.1572479,0,0,0,0,airport,0.5505540371
COCO_train2014_000000095241.jpg,pizza,0.47166336,rotisserie,0.21578841,0,0,0,0,pizzeria,0.7705460191
COCO_train2014_000000095329.jpg,plate,0.6871036,plate,0.29947737,0,0,0,0,delicatessen,0.2977621853
COCO_train2014_000000095494.jpg,bell,0.61562234,beacon,0.38436368,0,0,0,0,tower,0.7375429869
COCO_train2014_000000095506.jpg,cab,0.99917185,0,0,0,0,0,0,harbor,0.089702487
COCO_train2014_000000095832.jpg,0,0.6404098,bicycle,0.29824486,0,0,0,0,highway,0.6395617127
COCO_train2014_000000095850.jpg,pier,0.9960033,0,0,0,0,0,0,bridge,0.3097708523
COCO_train2014_000000095867.jpg,diaper,0.94929,0,0,0,0,0,0,bathroom,0.3836031854
COCO_train2014_000000096466.jpg,fence,0.9999622,0,0,0,0,0,0,lawn,0.4662708938
COCO_train2014_000000096685.jpg,traffic,0.9995432,0,0,0,0,0,0,canyon,0.2851634026
COCO_train2014_000000096845.jpg,warplane,0.6851617,warplane,0.31397423,0,0,0,0,runway,0.4991083443
COCO_train2014_000000097053.jpg,restaurant,0.84719193,0,0,0,0,0,0,cafeteria,0.2744219303
COCO_train2014_000000097878.jpg,stretcher,0.99993527,0,0,0,0,0,0,carrousel,0.2579417229
COCO_train2014_000000098592.jpg,helmet,0.9713846,0,0,0,0,0,0,auto,0.4250996411
COCO_train2014_000000098629.jpg,bottle,0.9907657,0,0,0,0,0,0,beer,0.267882973
COCO_train2014_000000098693.jpg,tripod,0.99988246,0,0,0,0,0,0,loading,0.2188964337
COCO_train2014_000000098760.jpg,spaniel,0.9950717,0,0,0,0,0,0,phone,0.4758069217
COCO_train2014_000000099293.jpg,mask,0.99999666,0,0,0,0,0,0,physics,0.2060099095
COCO_train2014_000000099308.jpg,ski,0.9996338,0,0,0,0,0,0,raceway,0.0928237662
COCO_train2014_000000099336.jpg,helmet,0.9998597,0,0,0,0,0,0,football,0.6677721739
COCO_train2014_000000099417.jpg,candle,0.57062054,candle,0.42761067,0,0,0,0,bakery,0.2227624059
COCO_train2014_000000099443.jpg,analog,0.98323834,0,0,0,0,0,0,gazebo,0.6806665063
COCO_train2014_000000099537.jpg,crane,0.45092568,pier,0.19614956,streetcar,0.15760595,0,0,mezzanine,0.2317744941
COCO_train2014_000000099636.jpg,teddy,0.9999865,0,0,0,0,0,0,veterinarians,0.3461824358
COCO_train2014_000000099892.jpg,llama,0.9964592,0,0,0,0,0,0,topiary,0.2899171114
COCO_train2014_000000099952.jpg,umbrella,0.39062533,kart,0.14876334,0,0,0,0,beauty,0.218418628
COCO_train2014_000000100063.jpg,steam,0.98066497,0,0,0,0,0,0,railroad,0.7919186354
COCO_train2014_000000100095.jpg,ball,0.87180275,rugby,0.100784995,0,0,0,0,soccer,0.3255817592
COCO_train2014_000000100124.jpg,airliner,0.9999362,0,0,0,0,0,0,heliport,0.5075369477
COCO_train2014_000000100468.jpg,street,0.46011072,barbershop,0.3991732,0,0,0,0,motel,0.6018437147
COCO_train2014_000000100757.jpg,airliner,0.9963827,0,0,0,0,0,0,airfield,0.6548435688
COCO_train2014_000000101011.jpg,scale,0.92607874,0,0,0,0,0,0,water,0.4333052337
COCO_train2014_000000101243.jpg,ballplayer,0.99878293,0,0,0,0,0,0,baseball,0.8434284329
COCO_train2014_000000101355.jpg,bottle,0.5290106,bowl,0.25601244,0,0,0,0,pantry,0.2786233425
COCO_train2014_000000102073.jpg,airliner,0.9713777,0,0,0,0,0,0,airfield,0.6394274831
COCO_train2014_000000102202.jpg,streetcar,0.99998283,0,0,0,0,0,0,park,0.2606983483
COCO_train2014_000000102256.jpg,ball,0.8266914,baseball,0.16900527,0,0,0,0,athletic,0.7020919323
COCO_train2014_000000102546.jpg,umbrella,0.545435,stole,0.21229288,jean,0.19157621,0,0,forest,0.7504648566
COCO_train2014_000000102607.jpg,diaper,0.3842878,maraca,0.2080177,0,0,0,0,art,0.2907267213
COCO_train2014_000000102923.jpg,electric,0.99793136,0,0,0,0,0,0,railroad,0.5546408296
COCO_train2014_000000102929.jpg,trifle,0.99016714,0,0,0,0,0,0,ice,0.3895542324
COCO_train2014_000000103297.jpg,ballplayer,0.99809927,0,0,0,0,0,0,baseball,0.4960259795
COCO_train2014_000000103726.jpg,sorrel,0.74608433,camel,0.25379497,0,0,0,0,racecourse,0.5735004544
COCO_train2014_000000103822.jpg,racket,0.7270131,tennis,0.27296814,0,0,0,0,gym,0.7371076345
COCO_train2014_000000104125.jpg,shuttle,1,0,0,0,0,0,0,bakery,0.279437989
COCO_train2014_000000104248.jpg,remote,0.36772466,couch,0.16980283,0,0,0,0,living,0.2415067703
COCO_train2014_000000104380.jpg,airliner,0.99922717,0,0,0,0,0,0,runway,0.4813830256
COCO_train2014_000000104443.jpg,truck,0.81541103,van,0.18371917,0,0,0,0,street,0.7460722327
COCO_train2014_000000104607.jpg,ballplayer,0.9992524,0,0,0,0,0,0,baseball,0.6581273675
COCO_train2014_000000104817.jpg,restaurant,0.9023768,0,0,0,0,0,0,pizzeria,0.2301427871
COCO_train2014_000000105030.jpg,television,0.83441377,television,0.15748751,0,0,0,0,theater,0.4011674821
COCO_train2014_000000105058.jpg,viaduct,0.5944751,locomotive,0.1798848,locomotive,0.1462046,0,0,viaduct,0.432126224
COCO_train2014_000000105100.jpg,desk,0.630829,microwave,0.13006276,0,0,0,0,computer,0.3063176274
COCO_train2014_000000105115.jpg,trolleybus,0.953486,0,0,0,0,0,0,bus,0.9982029796
COCO_train2014_000000105257.jpg,drake,0.9924468,0,0,0,0,0,0,watering,0.6581533551
COCO_train2014_000000105531.jpg,pretzel,0.74297935,0,0,0,0,0,0,restaurant,0.5442012548
COCO_train2014_000000105576.jpg,cucumber,0.35868517,ear,0.22162682,corn,0.18227309,cabbage,0.10903545,ball,0.0888629928
COCO_train2014_000000105761.jpg,car,0.9998803,0,0,0,0,0,0,railroad,0.9175395966
COCO_train2014_000000105853.jpg,street,0.7161992,0,0,0,0,0,0,crosswalk,0.4794187248
COCO_train2014_000000106003.jpg,gondola,0.5588206,mailbox,0.27481374,0,0,0,0,canal,0.4507599473
COCO_train2014_000000106010.jpg,ski,0.99999535,0,0,0,0,0,0,ski,0.3763532639
COCO_train2014_000000106430.jpg,shuttle,0.7694608,airliner,0.22803035,0,0,0,0,hangar,0.5697320104
COCO_train2014_000000106792.jpg,umbrella,0.9999945,0,0,0,0,0,0,park,0.3046273589
COCO_train2014_000000106973.jpg,streetcar,0.9990777,0,0,0,0,0,0,railroad,0.9080600739
COCO_train2014_000000106978.jpg,toyshop,0.5028042,umbrella,0.22666253,0,0,0,0,bazaar,0.2517534494
COCO_train2014_000000106994.jpg,unicycle,0.975513,0,0,0,0,0,0,crosswalk,0.5502033234
COCO_train2014_000000107052.jpg,ballplayer,0.9997986,0,0,0,0,0,0,baseball,0.9164520502
COCO_train2014_000000107129.jpg,ashcan,0.63156474,laptop,0.35662416,0,0,0,0,dorm,0.3752676547
COCO_train2014_000000107617.jpg,electric,0.9903672,0,0,0,0,0,0,railroad,0.8898344636
COCO_train2014_000000107638.jpg,unicycle,0.99692947,0,0,0,0,0,0,plaza,0.4084677398
COCO_train2014_000000107846.jpg,stretcher,0.28139958,punching,0.20116724,0,0,0,0,dorm,0.5058298707
COCO_train2014_000000108266.jpg,truck,0.99596727,0,0,0,0,0,0,toyshop,0.7826225758
COCO_train2014_000000108365.jpg,clock,0.980201,0,0,0,0,0,0,shower,0.5714924932
COCO_train2014_000000109060.jpg,clock,0.99284303,0,0,0,0,0,0,water,0.3477412462
COCO_train2014_000000109095.jpg,snowplow,0.38005754,dogsled,0.30778438,plow,0.1824472,0,0,railroad,0.8325843811
COCO_train2014_000000109203.jpg,racket,0.6379863,volleyball,0.3578813,0,0,0,0,gym,0.5822030306
COCO_train2014_000000109281.jpg,couch,0.98465735,0,0,0,0,0,0,dorm,0.7858899236
COCO_train2014_000000109386.jpg,bell,0.4793321,arch,0.22223154,0,0,0,0,building,0.1124533117
COCO_train2014_000000109513.jpg,puzzle,0.6441654,puzzle,0.22948632,0,0,0,0,chemistry,0.2014145702
COCO_train2014_000000109738.jpg,engine,0.97974604,0,0,0,0,0,0,park,0.874327004
COCO_train2014_000000109766.jpg,wreck,0.80853134,0,0,0,0,0,0,lock,0.1053158715
COCO_train2014_000000109835.jpg,bell,0.7152152,clock,0.18361327,0,0,0,0,museum,0.1795741171
COCO_train2014_000000110011.jpg,dog,0.43495354,car,0.33910772,0,0,0,0,highway,0.5347189903
COCO_train2014_000000110581.jpg,spotlight,0.52162015,fountain,0.14901076,0,0,0,0,grotto,0.1474439055
COCO_train2014_000000110593.jpg,desk,0.761077,screen,0.10192336,0,0,0,0,office,0.9462006688
COCO_train2014_000000110809.jpg,racer,0.55382365,truck,0.37801257,0,0,0,0,harbor,0.6017158031
COCO_train2014_000000110819.jpg,ski,0.99966705,0,0,0,0,0,0,ice,0.4681247473
COCO_train2014_000000110989.jpg,schipperke,0.64942217,dog,0.11359836,0,0,0,0,veterinarians,0.9189552069
COCO_train2014_000000111140.jpg,sorrel,0.99996984,0,0,0,0,0,0,racecourse,0.8359895945
COCO_train2014_000000111318.jpg,clock,0.9109677,0,0,0,0,0,0,courthouse,0.5504568815
COCO_train2014_000000111369.jpg,shovel,0.45075354,shovel,0.26617754,parking,0.14244102,minivan,0.12116073,igloo,0.3788416088
COCO_train2014_000000111385.jpg,ski,0.99920696,0,0,0,0,0,0,lagoon,0.2722777426
COCO_train2014_000000111422.jpg,racket,0.9995066,0,0,0,0,0,0,stadium,0.3728967011
COCO_train2014_000000111490.jpg,ballplayer,0.9991284,0,0,0,0,0,0,baseball,0.9157096148
COCO_train2014_000000111661.jpg,passenger,0.67832786,passenger,0.20081896,streetcar,0.105580196,0,0,train,0.7717915177
COCO_train2014_000000111911.jpg,banjo,0.99992156,0,0,0,0,0,0,art,0.2505785823
COCO_train2014_000000111936.jpg,car,0.99995077,0,0,0,0,0,0,train,0.6578410268
COCO_train2014_000000111967.jpg,broom,0.5596174,racket,0.40426224,0,0,0,0,basketball,0.2689140737
COCO_train2014_000000112040.jpg,truck,0.87828076,engine,0.10419557,0,0,0,0,loading,0.4604948759
COCO_train2014_000000112252.jpg,airliner,0.99986887,0,0,0,0,0,0,airfield,0.8687828779
COCO_train2014_000000112553.jpg,wombat,0.4710322,skunk,0.21963665,microwave,0.110058375,0,0,kitchen,0.3143102527
COCO_train2014_000000112562.jpg,truck,0.9803319,0,0,0,0,0,0,loading,0.7251896262
COCO_train2014_000000112657.jpg,abacus,0.45487538,syringe,0.36270496,bottle,0.12352354,0,0,server,0.1395014971
COCO_train2014_000000112978.jpg,monitor,0.47546566,television,0.3992186,0,0,0,0,conference,0.7431539297
COCO_train2014_000000113132.jpg,laptop,0.8494778,notebook,0.15011829,0,0,0,0,childs,0.3318606317
COCO_train2014_000000113236.jpg,street,0.99997675,0,0,0,0,0,0,motel,0.6271692514
COCO_train2014_000000113328.jpg,feather,0.96392775,0,0,0,0,0,0,butchers,0.6906180978
COCO_train2014_000000113634.jpg,buffalo,0.7261947,0,0,0,0,0,0,hayfield,0.4427260756
COCO_train2014_000000113844.jpg,telephone,0.9996412,0,0,0,0,0,0,berth,0.1412985623
COCO_train2014_000000113893.jpg,parachute,0.9985241,0,0,0,0,0,0,wave,0.406471312
COCO_train2014_000000114027.jpg,ballplayer,0.81322575,scoreboard,0.16781221,0,0,0,0,stadium,0.3613761663
COCO_train2014_000000114077.jpg,crane,0.92147875,0,0,0,0,0,0,water,0.1261774749
COCO_train2014_000000115515.jpg,wing,0.67106676,wing,0.3285511,0,0,0,0,runway,0.797821939
COCO_train2014_000000115633.jpg,electric,0.99959177,0,0,0,0,0,0,railroad,0.851880908
COCO_train2014_000000115911.jpg,ballplayer,0.9977998,0,0,0,0,0,0,baseball,0.681650579
COCO_train2014_000000115973.jpg,train,0.99999666,0,0,0,0,0,0,train,0.5036508441
COCO_train2014_000000116006.jpg,car,0.99997365,0,0,0,0,0,0,train,0.4954164326
COCO_train2014_000000116074.jpg,motor,0.5146866,moped,0.25590292,helmet,0.13713913,0,0,street,0.5467202663
COCO_train2014_000000116207.jpg,clock,0.81844085,clock,0.11222958,0,0,0,0,tower,0.8420705199
COCO_train2014_000000116326.jpg,restaurant,0.9869782,0,0,0,0,0,0,cafeteria,0.1866484731
COCO_train2014_000000116396.jpg,passenger,0.6827315,streetcar,0.14281707,locomotive,0.13551728,0,0,train,0.7960151434
COCO_train2014_000000116444.jpg,tray,0.4617442,stocking,0.17937887,tray,0.1181635,0,0,pizzeria,0.985076189
COCO_train2014_000000116518.jpg,appenzeller,0.34799984,rottweiler,0.3300092,kelpie,0.22218952,0,0,lawn,0.6158364415
COCO_train2014_000000116607.jpg,trailer,0.4953546,crane,0.43618444,0,0,0,0,excavation,0.3931953609
COCO_train2014_000000116652.jpg,pickup,0.9089626,0,0,0,0,0,0,junkyard,0.5894839764
COCO_train2014_000000116783.jpg,engine,0.99999166,0,0,0,0,0,0,parking,0.4923096895
COCO_train2014_000000116894.jpg,street,0.8926282,0,0,0,0,0,0,forest,0.3542194068
COCO_train2014_000000116941.jpg,airliner,0.9982235,0,0,0,0,0,0,airfield,0.5531190634
COCO_train2014_000000116963.jpg,racer,0.39689836,amphibian,0.28403485,scoreboard,0.11068153,0,0,television,0.1419069767
COCO_train2014_000000117009.jpg,pan,0.876536,oven,0.11932609,0,0,0,0,pizzeria,0.5339580774
COCO_train2014_000000117322.jpg,streetcar,0.9998275,0,0,0,0,0,0,subway,0.6793640852
COCO_train2014_000000117585.jpg,moped,0.9987417,0,0,0,0,0,0,parking,0.3670112491
COCO_train2014_000000118081.jpg,traffic,0.99146605,0,0,0,0,0,0,highway,0.6944261193
COCO_train2014_000000118199.jpg,desk,0.95179087,0,0,0,0,0,0,office,0.8624826074
COCO_train2014_000000118399.jpg,microwave,0.9999969,0,0,0,0,0,0,veterinarians,0.7770466805
COCO_train2014_000000118769.jpg,umbrella,0.9999467,0,0,0,0,0,0,ticket,0.1215932667
COCO_train2014_000000119006.jpg,wing,0.6027461,warplane,0.39636868,0,0,0,0,landing,0.4312898219
COCO_train2014_000000119047.jpg,warplane,0.9999906,0,0,0,0,0,0,airfield,0.5868487954
COCO_train2014_000000119145.jpg,street,0.9997806,0,0,0,0,0,0,hospital,0.2349779457
COCO_train2014_000000119361.jpg,electric,0.98215574,0,0,0,0,0,0,train,0.7509483099
COCO_train2014_000000119534.jpg,bagel,0.99764735,0,0,0,0,0,0,candy,0.2984741032
COCO_train2014_000000119551.jpg,airliner,0.55775577,solar,0.28787383,warplane,0.11358793,0,0,airfield,0.3194392025
COCO_train2014_000000119552.jpg,steam,0.99998057,0,0,0,0,0,0,railroad,0.9074577093
COCO_train2014_000000119621.jpg,bakery,0.3866193,beer,0.24059737,0,0,0,0,ice,0.1514289826
COCO_train2014_000000119636.jpg,steam,0.9991812,0,0,0,0,0,0,railroad,0.8682541251
COCO_train2014_000000119760.jpg,theater,0.9996387,0,0,0,0,0,0,television,0.4570838511
COCO_train2014_000000120032.jpg,ashcan,0.97813624,0,0,0,0,0,0,parking,0.2828658819
COCO_train2014_000000120241.jpg,ball,0.99204344,0,0,0,0,0,0,crosswalk,0.4405469596
COCO_train2014_000000120320.jpg,dishwasher,0.87473565,0,0,0,0,0,0,art,0.0806348622
COCO_train2014_000000120683.jpg,street,0.9999964,0,0,0,0,0,0,motel,0.6951338053
COCO_train2014_000000120743.jpg,racer,0.52262795,cab,0.2745973,kart,0.10154472,0,0,toyshop,0.2415186465
COCO_train2014_000000121393.jpg,clock,0.9976792,0,0,0,0,0,0,ticket,0.367585361
COCO_train2014_000000121454.jpg,trolleybus,0.9560505,0,0,0,0,0,0,bus,0.5920932889
COCO_train2014_000000121472.jpg,laptop,0.82540464,notebook,0.17194831,0,0,0,0,home,0.3647308052
COCO_train2014_000000121778.jpg,trolleybus,0.3160716,traffic,0.15732175,0,0,0,0,crosswalk,0.2039155811
COCO_train2014_000000121938.jpg,trolleybus,0.940688,0,0,0,0,0,0,diner,0.1798477471
COCO_train2014_000000122216.jpg,restaurant,0.9946103,0,0,0,0,0,0,kitchen,0.4224866033
COCO_train2014_000000122394.jpg,tie,0.31969243,suit,0.20996076,tie,0.19821721,groom,0.16965061,music,0.1721340716
COCO_train2014_000000122597.jpg,teddy,0.8867054,toyshop,0.113226496,0,0,0,0,sandbox,0.8192315102
COCO_train2014_000000122763.jpg,machine,0.9995382,0,0,0,0,0,0,server,0.1676795334
COCO_train2014_000000122857.jpg,barbershop,0.508296,motor,0.4072799,0,0,0,0,carrousel,0.4827521443
COCO_train2014_000000123055.jpg,dowitcher,0.99999964,0,0,0,0,0,0,watering,0.9687027931
COCO_train2014_000000123099.jpg,street,0.99999094,0,0,0,0,0,0,motel,0.4675417542
COCO_train2014_000000123366.jpg,ball,0.99999654,0,0,0,0,0,0,soccer,0.83310467
COCO_train2014_000000123389.jpg,pizza,0.999998,0,0,0,0,0,0,pizzeria,0.9924276471
COCO_train2014_000000123424.jpg,crate,0.9996885,0,0,0,0,0,0,medina,0.505602181
COCO_train2014_000000123445.jpg,toyshop,0.9982747,0,0,0,0,0,0,dorm,0.592084229
COCO_train2014_000000123457.jpg,table,0.9964843,0,0,0,0,0,0,art,0.2961826622
COCO_train2014_000000123579.jpg,telephone,0.9999964,0,0,0,0,0,0,nursing,0.1033161506
COCO_train2014_000000123909.jpg,cart,0.98855025,0,0,0,0,0,0,street,0.2408613116
COCO_train2014_000000123949.jpg,telephone,0.7012984,miniskirt,0.1645286,0,0,0,0,elevator,0.7333824635
COCO_train2014_000000124145.jpg,street,0.9999838,0,0,0,0,0,0,tree,0.3367121518
COCO_train2014_000000124152.jpg,cab,0.72358614,racer,0.1439099,0,0,0,0,parking,0.5004010201
COCO_train2014_000000124182.jpg,french,0.4945361,cucumber,0.29434726,plate,0.15358225,0,0,bakery,0.5458189845
COCO_train2014_000000124532.jpg,airliner,0.9994438,0,0,0,0,0,0,runway,0.7008274198
COCO_train2014_000000124569.jpg,unicycle,0.973692,0,0,0,0,0,0,ice,0.3689883947
COCO_train2014_000000124606.jpg,sorrel,0.99999774,0,0,0,0,0,0,racecourse,0.5088280439
COCO_train2014_000000124765.jpg,truck,0.9966472,0,0,0,0,0,0,fire,0.7628566027
COCO_train2014_000000124811.jpg,racket,0.9623739,0,0,0,0,0,0,baseball,0.4858245254
COCO_train2014_000000124840.jpg,stage,0.9999677,0,0,0,0,0,0,stadium,0.1904289424
COCO_train2014_000000125168.jpg,restaurant,0.4026863,palace,0.15056059,cinema,0.1434418,lakeside,0.11843891,general,0.8769452572
COCO_train2014_000000125244.jpg,car,0.958115,0,0,0,0,0,0,railroad,0.2807426453
COCO_train2014_000000125313.jpg,street,0.9999989,0,0,0,0,0,0,golf,0.2064692229
COCO_train2014_000000125348.jpg,car,0.9999596,0,0,0,0,0,0,subway,0.6187272072
COCO_train2014_000000126204.jpg,umbrella,0.98542005,0,0,0,0,0,0,boat,0.7892760038
COCO_train2014_000000126355.jpg,laptop,0.61526763,mouse,0.17073913,computer,0.107779376,0,0,physics,0.6114042997
COCO_train2014_000000126590.jpg,parking,1,0,0,0,0,0,0,crosswalk,0.5118041039
COCO_train2014_000000126647.jpg,telephone,0.9998462,0,0,0,0,0,0,ice,0.4975140989
COCO_train2014_000000126707.jpg,couch,0.9143418,0,0,0,0,0,0,hospital,0.5496875048
COCO_train2014_000000126856.jpg,motor,0.90303713,0,0,0,0,0,0,street,0.40611884
COCO_train2014_000000126906.jpg,television,0.56607234,television,0.23325422,home,0.113540895,0,0,theater,0.338758707
COCO_train2014_000000127360.jpg,airliner,0.9997199,0,0,0,0,0,0,runway,0.8608291149
COCO_train2014_000000127441.jpg,teddy,0.99999154,0,0,0,0,0,0,beer,0.149858132
COCO_train2014_000000127515.jpg,ballplayer,0.9718193,0,0,0,0,0,0,baseball,0.8877859116
COCO_train2014_000000127807.jpg,torch,0.84008175,0,0,0,0,0,0,stage,0.323200196
COCO_train2014_000000127823.jpg,traffic,0.99638605,0,0,0,0,0,0,street,0.7505173683
COCO_train2014_000000127832.jpg,clock,0.89319205,0,0,0,0,0,0,plaza,0.4288029671
COCO_train2014_000000127932.jpg,pad,0.825185,0,0,0,0,0,0,fountain,0.1851313263
COCO_train2014_000000128008.jpg,harmonica,0.37576374,stretcher,0.22266239,tricycle,0.11953545,unicycle,0.100017056,sandbox,0.1036347151
COCO_train2014_000000128020.jpg,park,0.99999833,0,0,0,0,0,0,picnic,0.7847798467
COCO_train2014_000000128170.jpg,orange,0.526244,orange,0.47360355,0,0,0,0,bakery,0.3121587634
COCO_train2014_000000128278.jpg,ball,0.93798804,0,0,0,0,0,0,soccer,0.4589683712
COCO_train2014_000000128328.jpg,scoreboard,0.9670328,0,0,0,0,0,0,tower,0.5294707417
COCO_train2014_000000128405.jpg,vacuum,0.6904641,maraca,0.2386608,0,0,0,0,computer,0.1186444908
COCO_train2014_000000128500.jpg,traffic,0.5388295,traffic,0.46105322,0,0,0,0,hospital,0.3109199107
COCO_train2014_000000128539.jpg,candle,1,0,0,0,0,0,0,restaurant,0.1692556143
COCO_train2014_000000128652.jpg,airliner,0.9996946,0,0,0,0,0,0,sky,0.3053871989
COCO_train2014_000000128715.jpg,desk,0.9966186,0,0,0,0,0,0,childs,0.3847488165
COCO_train2014_000000128740.jpg,prison,0.37918472,gondola,0.106046975,0,0,0,0,crosswalk,0.2562161386
COCO_train2014_000000128752.jpg,airliner,0.9997539,0,0,0,0,0,0,airfield,0.7604466677
COCO_train2014_000000128858.jpg,car,0.9991684,0,0,0,0,0,0,train,0.865354836
COCO_train2014_000000128998.jpg,racket,0.99998,0,0,0,0,0,0,physics,0.2732634544
COCO_train2014_000000129313.jpg,microwave,0.98632425,0,0,0,0,0,0,kitchen,0.5468167067
COCO_train2014_000000129437.jpg,swing,0.9999982,0,0,0,0,0,0,baseball,0.9638603926
COCO_train2014_000000129565.jpg,motor,0.7037778,helmet,0.28843674,0,0,0,0,street,0.4167238772
COCO_train2014_000000129865.jpg,airliner,0.999811,0,0,0,0,0,0,runway,0.7107095122
COCO_train2014_000000130122.jpg,racket,0.99938726,0,0,0,0,0,0,baseball,0.5950316787
COCO_train2014_000000130362.jpg,crutch,0.6736114,store,0.13999297,swab,0.10822855,0,0,market,0.7634887695
COCO_train2014_000000130581.jpg,barn,0.740337,prison,0.18504702,0,0,0,0,shopfront,0.3018445373
COCO_train2014_000000130908.jpg,streetcar,0.9543674,0,0,0,0,0,0,gas,0.6645010114
COCO_train2014_000000131067.jpg,binoculars,0.99713314,0,0,0,0,0,0,bank,0.4962632656
COCO_train2014_000000131160.jpg,street,0.9989033,0,0,0,0,0,0,embassy,0.3558993638
COCO_train2014_000000131172.jpg,maillot,0.23797,park,0.21748382,0,0,0,0,picnic,0.2936974466
COCO_train2014_000000131564.jpg,shoe,0.9779455,0,0,0,0,0,0,stable,0.1697281748
COCO_train2014_000000131816.jpg,prison,0.8874527,0,0,0,0,0,0,jail,0.0896280855
COCO_train2014_000000132310.jpg,restaurant,0.9620129,0,0,0,0,0,0,classroom,0.4769478142
COCO_train2014_000000132394.jpg,street,0.9801703,0,0,0,0,0,0,phone,0.8321412802
COCO_train2014_000000132531.jpg,street,0.9999503,0,0,0,0,0,0,tower,0.4628161788
COCO_train2014_000000132781.jpg,seat,0.93827915,0,0,0,0,0,0,bathroom,0.6987584829
COCO_train2014_000000132857.jpg,store,0.49045232,gas,0.42793846,0,0,0,0,gas,0.2865898311
COCO_train2014_000000132991.jpg,uniform,0.89923954,0,0,0,0,0,0,campus,0.4134404063
COCO_train2014_000000133208.jpg,street,0.9999653,0,0,0,0,0,0,motel,0.6416604519
COCO_train2014_000000133298.jpg,racket,0.99997866,0,0,0,0,0,0,archive,0.3184095323
COCO_train2014_000000133672.jpg,pizza,0.9999994,0,0,0,0,0,0,pizzeria,0.9728258848
COCO_train2014_000000133885.jpg,glass,0.5357723,bottle,0.17312871,0,0,0,0,ice,0.153822571
COCO_train2014_000000134271.jpg,coho,0.83048105,0,0,0,0,0,0,iceberg,0.2986065149
COCO_train2014_000000134302.jpg,truck,0.99996006,0,0,0,0,0,0,parking,0.208151862
COCO_train2014_000000134344.jpg,umbrella,0.99998724,0,0,0,0,0,0,market,0.1933157742
COCO_train2014_000000134479.jpg,racket,0.99997723,0,0,0,0,0,0,baseball,0.670131743
COCO_train2014_000000134486.jpg,impala,0.8209027,gazelle,0.16050766,0,0,0,0,watering,0.4590680301
COCO_train2014_000000134502.jpg,street,0.9993999,0,0,0,0,0,0,motel,0.5689221621
COCO_train2014_000000134849.jpg,bakery,0.46406445,bakery,0.35948873,store,0.17442161,0,0,pizzeria,0.2706708908
COCO_train2014_000000134858.jpg,racket,0.95847654,0,0,0,0,0,0,baseball,0.293767482
COCO_train2014_000000134955.jpg,ice,0.94106317,0,0,0,0,0,0,pizzeria,0.3589727879
COCO_train2014_000000134958.jpg,cart,0.9999995,0,0,0,0,0,0,general,0.4506054521
COCO_train2014_000000135015.jpg,book,0.9952083,0,0,0,0,0,0,art,0.3814614415
COCO_train2014_000000135237.jpg,restaurant,0.80653435,barbershop,0.10512366,0,0,0,0,laundromat,0.0931745842
COCO_train2014_000000135242.jpg,coat,0.52365077,maraca,0.38092878,0,0,0,0,beauty,0.161459744
COCO_train2014_000000135270.jpg,ashcan,0.8222388,truck,0.17720439,0,0,0,0,bazaar,0.4103499353
COCO_train2014_000000135278.jpg,television,0.9999367,0,0,0,0,0,0,theater,0.3680847883
COCO_train2014_000000135545.jpg,beacon,0.96200174,0,0,0,0,0,0,loading,0.1655660868
COCO_train2014_000000135744.jpg,banana,0.9996867,0,0,0,0,0,0,bakery,0.211944744
COCO_train2014_000000135907.jpg,desk,0.8377507,crate,0.13153054,0,0,0,0,kitchen,0.7565946579
COCO_train2014_000000136200.jpg,shop,0.79747134,0,0,0,0,0,0,pizzeria,0.3901349604
COCO_train2014_000000136599.jpg,banana,0.99984324,0,0,0,0,0,0,market,0.335505724
COCO_train2014_000000136732.jpg,helmet,0.99934405,0,0,0,0,0,0,raceway,0.9980790615
COCO_train2014_000000136736.jpg,car,0.9307597,0,0,0,0,0,0,subway,0.531188786
