image_id,word,objects,places 
COCO_train2014_000000114353.jpg,austin,tricycle,park
COCO_train2014_000000114403.jpg,snowbird,ski,ski_slope
COCO_train2014_000000114468.jpg,ka,espresso,chemistry_lab
COCO_train2014_000000114474.jpg,bank,tennis,basketball_court/indoor
COCO_train2014_000000114500.jpg,9am-8pm,parking,auto_showroom
COCO_train2014_000000114521.jpg,teacup,milk,fountain
COCO_train2014_000000114624.jpg,between,passenger,attic
COCO_train2014_000000114653.jpg,diego,bannister,stage/outdoor
COCO_train2014_000000114657.jpg,phillips,television,television_studio
COCO_train2014_000000114698.jpg,faac,trolleybus,diner/outdoor
COCO_train2014_000000114728.jpg,interet,airliner,airfield
COCO_train2014_000000114741.jpg,av,street,water_tower
COCO_train2014_000000114937.jpg,canuck,unicycle,athletic_field/outdoor
COCO_train2014_000000114943.jpg,avev,bullet,subway_station/platform
COCO_train2014_000000114968.jpg,grand,laptop,veterinarians_office
COCO_train2014_000000115005.jpg,mondays,desk,office
COCO_train2014_000000115018.jpg,agdad,restaurant,restaurant
COCO_train2014_000000115119.jpg,coleman,mailbag,junkyard
COCO_train2014_000000115250.jpg,4200,lumbermill,sandbox
COCO_train2014_000000115282.jpg,braden,ski,ski_slope
COCO_train2014_000000115404.jpg,tel:416-971-6629,cinema,shopfront
COCO_train2014_000000115422.jpg,boardman,mailbox,crosswalk
COCO_train2014_000000115502.jpg,montagut,trolleybus,crosswalk
COCO_train2014_000000115645.jpg,tzel,hotdog,fastfood_restaurant
COCO_train2014_000000115707.jpg,manjrekar,water,desert/vegetation
COCO_train2014_000000115718.jpg,8,pole,boardwalk
COCO_train2014_000000115939.jpg,13,ski,arena/performance
COCO_train2014_000000115959.jpg,ladot,pole,plaza
COCO_train2014_000000116004.jpg,no,traffic,bazaar/outdoor
COCO_train2014_000000116064.jpg,the,studio,television_room
COCO_train2014_000000116185.jpg,alliance,airliner,heliport
COCO_train2014_000000116196.jpg,police,recreational,highway
COCO_train2014_000000116229.jpg,bus,trolleybus,bus_station/indoor
COCO_train2014_000000116250.jpg,http://the4moose.blogspot.c,quilt,butchers_shop
COCO_train2014_000000116286.jpg,aoporst,ski,physics_laboratory
COCO_train2014_000000116339.jpg,na,racket,athletic_field/outdoor
COCO_train2014_000000116352.jpg,25,studio,greenhouse/outdoor
COCO_train2014_000000116431.jpg,rtner,racket,baseball_field
COCO_train2014_000000116570.jpg,css,monitor,home_office
COCO_train2014_000000116592.jpg,cha,street,gas_station
COCO_train2014_000000116656.jpg,78,parking,crosswalk
COCO_train2014_000000116694.jpg,surf,cab,crosswalk
COCO_train2014_000000116732.jpg,crossing,chainlink,residential_neighborhood
COCO_train2014_000000116735.jpg,xcingular,cellular,car_interior
COCO_train2014_000000116741.jpg,mel,traffic,highway
COCO_train2014_000000116771.jpg,302,garbage,crosswalk
COCO_train2014_000000116827.jpg,&,ping-pong,athletic_field/outdoor
COCO_train2014_000000116834.jpg,john,fireboat,oilrig
COCO_train2014_000000116851.jpg,gooderham,analog,diner/outdoor
COCO_train2014_000000116956.jpg,54,warplane,army_base
COCO_train2014_000000116988.jpg,tschland,ice,beer_garden
COCO_train2014_000000117034.jpg,head,electric,discotheque
COCO_train2014_000000117157.jpg,h12,trolleybus,bus_station/indoor
COCO_train2014_000000117230.jpg,on,pay-phone,hospital_room
COCO_train2014_000000117283.jpg,j,moped,lawn
COCO_train2014_000000117327.jpg,ihop,burrito,delicatessen
COCO_train2014_000000117336.jpg,american,airliner,hangar/outdoor
COCO_train2014_000000117514.jpg,never,garbage,fire_station
COCO_train2014_000000117536.jpg,12-453,mailbox,marsh
COCO_train2014_000000117743.jpg,stop,street,motel
COCO_train2014_000000117789.jpg,let,golden,swimming_hole
COCO_train2014_000000117796.jpg,health,ashcan,street
COCO_train2014_000000117922.jpg,1,traffic,motel
COCO_train2014_000000117937.jpg,u,racket,soccer_field
COCO_train2014_000000117961.jpg,st,street,motel
COCO_train2014_000000118131.jpg,1991,slot,jewelry_shop
COCO_train2014_000000118186.jpg,photo,croquet,baseball_field
COCO_train2014_000000118188.jpg,recorded,airliner,vineyard
COCO_train2014_000000118404.jpg,gxio,trolleybus,bus_station/indoor
COCO_train2014_000000118457.jpg,0,rugby,beer_garden
COCO_train2014_000000118535.jpg,6,ballplayer,baseball_field
COCO_train2014_000000118697.jpg,hope,Great,street
COCO_train2014_000000118730.jpg,for,traffic,crosswalk
COCO_train2014_000000118771.jpg,fond,ski,ski_slope
COCO_train2014_000000118870.jpg,jaiung,moped,garage/indoor
COCO_train2014_000000118909.jpg,telegraph,bookcase,bookstore
COCO_train2014_000000118916.jpg,ia,pay-phone,jail_cell
COCO_train2014_000000118920.jpg,fedex,airliner,landing_deck
COCO_train2014_000000118964.jpg,at&t,shoe,martial_arts_gym
COCO_train2014_000000118968.jpg,the,book,railroad_track
COCO_train2014_000000118976.jpg,toilet,toilet,bathroom
COCO_train2014_000000119124.jpg,bonus,moped,garage/outdoor
COCO_train2014_000000119141.jpg,guisses,minibus,bus_station/indoor
COCO_train2014_000000119169.jpg,12,Border,veterinarians_office
COCO_train2014_000000119195.jpg,olearia,bakery,bakery/shop
COCO_train2014_000000119199.jpg,stop,street,motel
COCO_train2014_000000119299.jpg,lok,cash,subway_station/platform
COCO_train2014_000000119357.jpg,c,digital,downtown
COCO_train2014_000000119449.jpg,central,school,junkyard
COCO_train2014_000000119540.jpg,up,boathouse,swamp
COCO_train2014_000000119560.jpg,hic,Dungeness,art_school
COCO_train2014_000000119594.jpg,by,lakeside,boathouse
COCO_train2014_000000119618.jpg,jmt,grille,parking_lot
COCO_train2014_000000119678.jpg,park.,African,corral
COCO_train2014_000000119751.jpg,www.theimpulsivebuy.com,bagel,bakery/shop
COCO_train2014_000000119787.jpg,akkers,Ibizan,street
COCO_train2014_000000119808.jpg,100,streetcar,diner/outdoor
COCO_train2014_000000119822.jpg,r,warplane,runway
COCO_train2014_000000119849.jpg,debian,mouse,office
COCO_train2014_000000119868.jpg,snowbird,shovel,ski_slope
COCO_train2014_000000119882.jpg,diesel,police,bus_station/indoor
COCO_train2014_000000119909.jpg,5,home,dorm_room
COCO_train2014_000000119994.jpg,34,ballplayer,baseball_field
COCO_train2014_000000120077.jpg,s,traffic,gas_station
COCO_train2014_000000120120.jpg,geek,cowboy,bowling_alley
COCO_train2014_000000120155.jpg,knee,baseball,baseball_field
COCO_train2014_000000120276.jpg,high,streetcar,train_station/platform
COCO_train2014_000000120400.jpg,hot,laptop,coffee_shop
COCO_train2014_000000120407.jpg,so,ballplayer,baseball_field
COCO_train2014_000000120416.jpg,fisher,ballplayer,baseball_field
COCO_train2014_000000120462.jpg,in,moving,park
COCO_train2014_000000120595.jpg,parking,parking,promenade
COCO_train2014_000000120642.jpg,taurant,bell,tower
COCO_train2014_000000120674.jpg,weg,volleyball,volleyball_court/outdoor
COCO_train2014_000000120676.jpg,dekel,unicycle,crosswalk
COCO_train2014_000000120718.jpg,o,trolleybus,ticket_booth
COCO_train2014_000000120790.jpg,the,trolleybus,bus_station/indoor
COCO_train2014_000000120805.jpg,juni,turnstile,ticket_booth
COCO_train2014_000000120836.jpg,cheddar,Granny,bakery/shop
COCO_train2014_000000121032.jpg,3076,trimaran,boat_deck
COCO_train2014_000000121052.jpg,n,umbrella,fire_escape
COCO_train2014_000000121172.jpg,s,ski,ski_slope
COCO_train2014_000000121249.jpg,2,bottlecap,fabric_store
COCO_train2014_000000121358.jpg,dell,notebook,nursery
COCO_train2014_000000121361.jpg,nyc,pay-phone,street
COCO_train2014_000000121366.jpg,co2,refrigerator,hospital_room
COCO_train2014_000000121535.jpg,saaga,jinrikisha,diner/outdoor
COCO_train2014_000000121785.jpg,heroes,flagpole,playground
COCO_train2014_000000122097.jpg,lemon,meat,bakery/shop
COCO_train2014_000000122109.jpg,concert,paper,fabric_store
COCO_train2014_000000122116.jpg,design,screwdriver,office
COCO_train2014_000000122118.jpg,konfektes,totem,crosswalk
COCO_train2014_000000122157.jpg,fast,ski,ice_shelf
COCO_train2014_000000122164.jpg,westin,street,downtown
COCO_train2014_000000122189.jpg,na1n,lawn,soccer_field
COCO_train2014_000000122194.jpg,hw,shopping,kennel/outdoor
COCO_train2014_000000122207.jpg,6,passenger,railroad_track
COCO_train2014_000000122235.jpg,one,notebook,staircase
COCO_train2014_000000122250.jpg,spac,plate,pizzeria
COCO_train2014_000000122350.jpg,b,restaurant,ice_cream_parlor
COCO_train2014_000000122403.jpg,bus,school,junkyard
COCO_train2014_000000122419.jpg,dell,laptop,server_room
COCO_train2014_000000122498.jpg,berta,microwave,kitchen
COCO_train2014_000000122511.jpg,pk,umbrella,raft
COCO_train2014_000000122537.jpg,21,ballplayer,baseball_field
COCO_train2014_000000122583.jpg,mins,trolleybus,bus_station/indoor
COCO_train2014_000000122584.jpg,beauty,broccoli,market/outdoor
COCO_train2014_000000122586.jpg,snowbird,ski,ski_slope
COCO_train2014_000000122704.jpg,stop,mailbox,crosswalk
COCO_train2014_000000122709.jpg,anniversary,ballplayer,stadium/baseball
COCO_train2014_000000122811.jpg,eldorado,electric,railroad_track
COCO_train2014_000000122867.jpg,honda,motor,campus
COCO_train2014_000000122908.jpg,u.s.,warplane,ice_shelf
COCO_train2014_000000122916.jpg,ne,racket,ballroom
COCO_train2014_000000122923.jpg,zw,paddlewheel,lock_chamber
COCO_train2014_000000122937.jpg,za,baseball,discotheque
COCO_train2014_000000122973.jpg,61926,trolleybus,bus_station/indoor
COCO_train2014_000000123028.jpg,eddy,saltshaker,playroom
COCO_train2014_000000123117.jpg,new,iron,biology_laboratory
COCO_train2014_000000123184.jpg,gs,alp,mountain_path
COCO_train2014_000000123190.jpg,cola,ski,ski_slope
COCO_train2014_000000123262.jpg,depot,book,industrial_area
COCO_train2014_000000123312.jpg,0,projector,art_school
COCO_train2014_000000123330.jpg,723500,pizza,pizzeria
COCO_train2014_000000123351.jpg,deadhe,wall,museum/indoor
COCO_train2014_000000123444.jpg,9,ballplayer,baseball_field
COCO_train2014_000000123523.jpg,ger,snowplow,hangar/outdoor
COCO_train2014_000000123539.jpg,uxs,lab,street
COCO_train2014_000000123699.jpg,fb,notebook,home_office
COCO_train2014_000000123721.jpg,6621,freight,industrial_area
COCO_train2014_000000123749.jpg,stop,streetcar,parking_lot
COCO_train2014_000000123920.jpg,hotxx,ballplayer,stadium/baseball
COCO_train2014_000000123923.jpg,roc,Indian,stable
COCO_train2014_000000123935.jpg,463,trolleybus,bus_station/indoor
COCO_train2014_000000124525.jpg,sto,harp,arena/performance
COCO_train2014_000000124709.jpg,asus,desktop,computer_room
COCO_train2014_000000124715.jpg,toys,mask,veterinarians_office
COCO_train2014_000000124786.jpg,6c,bulletproof,plaza
COCO_train2014_000000124889.jpg,flush,toilet,bathroom
COCO_train2014_000000124899.jpg,inte,toilet,bathroom
COCO_train2014_000000124914.jpg,bunches,tray,ball_pit
COCO_train2014_000000124924.jpg,surf,cowboy,sandbox
COCO_train2014_000000124935.jpg,19c,ballplayer,stadium/baseball
COCO_train2014_000000124992.jpg,stop,street,railroad_track
COCO_train2014_000000125009.jpg,ln,street,motel
COCO_train2014_000000125128.jpg,kl,safe,clean_room
COCO_train2014_000000125213.jpg,50507,trolleybus,bus_station/indoor
COCO_train2014_000000125266.jpg,175,garbage,crosswalk
COCO_train2014_000000125275.jpg,25,banana,market/outdoor
COCO_train2014_000000125317.jpg,12x,binoculars,beer_garden
COCO_train2014_000000125341.jpg,marcus,scoreboard,athletic_field/outdoor
COCO_train2014_000000125374.jpg,intelligence,ski,ski_slope
COCO_train2014_000000125377.jpg,toyota,pickup,garage/outdoor
COCO_train2014_000000125380.jpg,630,scuba,swimming_hole
COCO_train2014_000000125390.jpg,regional,soccer,golf_course
COCO_train2014_000000125429.jpg,cola,washbasin,bathroom
COCO_train2014_000000125464.jpg,un,cliff,volleyball_court/outdoor
COCO_train2014_000000125468.jpg,5,ballplayer,baseball_field
COCO_train2014_000000125548.jpg,punch,Indian,courtyard
COCO_train2014_000000125639.jpg,by,bakery,bakery/shop
COCO_train2014_000000125662.jpg,37,trolleybus,bus_station/indoor
COCO_train2014_000000125667.jpg,country,microwave,kitchen
COCO_train2014_000000125684.jpg,stop,traffic,gas_station
COCO_train2014_000000125694.jpg,hot,crayfish,pizzeria
COCO_train2014_000000125817.jpg,st.,toyshop,art_gallery
COCO_train2014_000000125822.jpg,vans,knee,ballroom
COCO_train2014_000000125848.jpg,649,trolleybus,bus_station/indoor
COCO_train2014_000000125859.jpg,royan,trailer,boat_deck
COCO_train2014_000000125860.jpg,fastrack,trolleybus,bus_station/indoor
COCO_train2014_000000126028.jpg,rv,tricycle,market/outdoor
COCO_train2014_000000126045.jpg,vks,ballplayer,baseball_field
COCO_train2014_000000126059.jpg,coke,meat,bakery/shop
COCO_train2014_000000126135.jpg,exit,restaurant,home_office
COCO_train2014_000000126180.jpg,sony,lab,office_cubicles
COCO_train2014_000000126239.jpg,restroom,street,gas_station
COCO_train2014_000000126371.jpg,power,iPod,beauty_salon
COCO_train2014_000000126447.jpg,s,horse,street
COCO_train2014_000000126521.jpg,2,ballplayer,baseball_field
COCO_train2014_000000126612.jpg,15,soccer,soccer_field
COCO_train2014_000000126651.jpg,ipa,refrigerator,bar
COCO_train2014_000000126674.jpg,veteran,totem,car_interior
COCO_train2014_000000126733.jpg,thyme,pomegranate,ball_pit
COCO_train2014_000000126770.jpg,sands,rain,restaurant_patio
COCO_train2014_000000126794.jpg,delivery,pedestal,plaza
COCO_train2014_000000126798.jpg,pittsburgh,ballplayer,baseball_field
COCO_train2014_000000126832.jpg,s,Doberman,bow_window/indoor
COCO_train2014_000000126907.jpg,stage,mailbox,parking_lot
COCO_train2014_000000126956.jpg,alienware,computer,archive
COCO_train2014_000000126994.jpg,ocean,parking,crosswalk
COCO_train2014_000000127098.jpg,tsonga,racket,stadium/soccer
COCO_train2014_000000127104.jpg,ct,street,motel
COCO_train2014_000000127122.jpg,via,trolleybus,bus_station/indoor
COCO_train2014_000000127235.jpg,other,ballplayer,stadium/baseball
COCO_train2014_000000127268.jpg,a,ballplayer,baseball_field
COCO_train2014_000000127278.jpg,1,ballplayer,soccer_field
COCO_train2014_000000127424.jpg,united,airliner,airfield
COCO_train2014_000000127555.jpg,only,street,construction_site
COCO_train2014_000000127575.jpg,noattaks.org,street,hospital
COCO_train2014_000000127603.jpg,valve,ashcan,street
COCO_train2014_000000127620.jpg,my,iron,living_room
COCO_train2014_000000127644.jpg,s,buckle,amusement_arcade
COCO_train2014_000000127654.jpg,photojojol,teddy,kennel/outdoor
COCO_train2014_000000127786.jpg,google ,cab,street
COCO_train2014_000000127799.jpg,toshiba,laptop,home_office
COCO_train2014_000000127834.jpg,jan,studio,hospital_room
COCO_train2014_000000127856.jpg,16,ballplayer,baseball_field
COCO_train2014_000000127882.jpg,ch ,crayfish,butchers_shop
COCO_train2014_000000127893.jpg,vh-ais,wing,airfield
COCO_train2014_000000127924.jpg,shots.,whippet,lawn
COCO_train2014_000000127967.jpg,m,snowplow,loading_dock
COCO_train2014_000000127986.jpg,myer,racket,basketball_court/indoor
COCO_train2014_000000127994.jpg,ron,racket,golf_course
COCO_train2014_000000128002.jpg,wii,cleaver,conference_center
COCO_train2014_000000128013.jpg,t,racket,volleyball_court/outdoor
COCO_train2014_000000128116.jpg,calcutta,submarine,lagoon
COCO_train2014_000000128175.jpg,cami,orange,ball_pit
COCO_train2014_000000128320.jpg,p,mountain,parking_lot
COCO_train2014_000000128428.jpg,natur,zucchini,pantry
COCO_train2014_000000128431.jpg,tv/video,remote,home_theater
COCO_train2014_000000128462.jpg,emirates,racket,stadium/baseball
COCO_train2014_000000128482.jpg,smartph,racket,stadium/soccer
COCO_train2014_000000128512.jpg,2,vacuum,locker_room
COCO_train2014_000000128553.jpg,.5.,ashcan,driveway
COCO_train2014_000000128567.jpg,nachos,hotdog,pizzeria
COCO_train2014_000000128608.jpg,con,vacuum,kitchen
COCO_train2014_000000128667.jpg,150231,electric,train_station/platform
COCO_train2014_000000128706.jpg,photography,paddle,wave
COCO_train2014_000000128785.jpg,q,pizza,pizzeria
COCO_train2014_000000128848.jpg,coo,toyshop,art_school
COCO_train2014_000000128957.jpg,menzies,wing,runway
COCO_train2014_000000129004.jpg,w,racket,stadium/baseball
COCO_train2014_000000129006.jpg,wegmans,pretzel,pantry
COCO_train2014_000000129032.jpg,cirrus,wing,airfield
COCO_train2014_000000129041.jpg,0,racket,arena/performance
COCO_train2014_000000129097.jpg,21,pizza,pizzeria
COCO_train2014_000000129129.jpg,c-2260,ski,ice_skating_rink/outdoor
COCO_train2014_000000129205.jpg,9,slot,recreation_room
COCO_train2014_000000129216.jpg,ion,suit,office
COCO_train2014_000000129370.jpg,40,ballplayer,stadium/baseball
COCO_train2014_000000129379.jpg,no,pay-phone,coffee_shop
COCO_train2014_000000129433.jpg,b,racket,martial_arts_gym
COCO_train2014_000000129436.jpg,ti,suit,home_theater
COCO_train2014_000000129539.jpg,bay,pier,bridge
COCO_train2014_000000129546.jpg,fifth,analog,tower
COCO_train2014_000000129568.jpg,jpmorgan,racket,soccer_field
COCO_train2014_000000129610.jpg,85,oxcart,stable
COCO_train2014_000000129613.jpg,art,hotdog,market/outdoor
COCO_train2014_000000129631.jpg,moreton,cowboy,racecourse
COCO_train2014_000000129648.jpg,wellington,stage,water_park
COCO_train2014_000000129672.jpg,america,ballplayer,baseball_field
COCO_train2014_000000129716.jpg,listen,passenger,railroad_track
COCO_train2014_000000129722.jpg,27,soccer,soccer_field
COCO_train2014_000000129733.jpg,thelensor,window,grotto
COCO_train2014_000000129859.jpg,sauzal,trolleybus,bus_station/indoor
COCO_train2014_000000129914.jpg,africa,Arabian,corral
COCO_train2014_000000129925.jpg,only,traffic,crosswalk
COCO_train2014_000000129926.jpg,ds,wreck,coast
COCO_train2014_000000130111.jpg,mcafee,ballplayer,baseball_field
COCO_train2014_000000130394.jpg,marine,unicycle,baseball_field
COCO_train2014_000000130440.jpg,rush,fountain,boxing_ring
COCO_train2014_000000130501.jpg,faver,electric,music_studio
COCO_train2014_000000130592.jpg,orme,minibus,bus_station/indoor
COCO_train2014_000000130607.jpg,sport ,racket,volleyball_court/outdoor
COCO_train2014_000000130705.jpg,ohe,steam,railroad_track
COCO_train2014_000000130733.jpg,stop,parking,gas_station
COCO_train2014_000000130749.jpg,f,sliding,subway_station/platform
COCO_train2014_000000130795.jpg,80,piggy,bakery/shop
COCO_train2014_000000130914.jpg,del,alp,runway
COCO_train2014_000000130971.jpg,move,carton,veterinarians_office
COCO_train2014_000000130973.jpg,emgraer,aircraft,heliport
COCO_train2014_000000131007.jpg,schmuttenmaer,suit,dorm_room
COCO_train2014_000000131043.jpg,burton,wing,amusement_park
COCO_train2014_000000131084.jpg,photography,mountain,mountain_path
COCO_train2014_000000131118.jpg,hs-spl,airliner,airfield
COCO_train2014_000000131190.jpg,pgen,church,oast_house
COCO_train2014_000000131330.jpg,apollo,pot,ice_cream_parlor
COCO_train2014_000000131427.jpg,out,aircraft,landing_deck
COCO_train2014_000000131449.jpg,1245,trolleybus,bus_station/indoor
COCO_train2014_000000131450.jpg,p,ski,ski_slope
COCO_train2014_000000131465.jpg,vegeta,scoreboard,soccer_field
COCO_train2014_000000131509.jpg,kassa,shoe,gift_shop
COCO_train2014_000000131678.jpg,etihad,airliner,runway
COCO_train2014_000000131703.jpg,sports,racket,athletic_field/outdoor
COCO_train2014_000000131731.jpg,c),American,lawn
COCO_train2014_000000131832.jpg,17.17,stove,restaurant_kitchen
COCO_train2014_000000132000.jpg,a,banana,supermarket
COCO_train2014_000000132002.jpg,bunches,broccoli,ball_pit
COCO_train2014_000000132106.jpg,o,plate,pizzeria
COCO_train2014_000000132114.jpg,story,knee,kindergarden_classroom
COCO_train2014_000000132123.jpg,one,traffic,motel
COCO_train2014_000000132193.jpg,for,totem,crosswalk
COCO_train2014_000000132196.jpg,893,carton,library/indoor
COCO_train2014_000000132262.jpg,but,parking,cemetery
COCO_train2014_000000132290.jpg,oasis,horse,loading_dock
COCO_train2014_000000132405.jpg,tejo,sorrel,pasture
COCO_train2014_000000132412.jpg,a4,passenger,train_station/platform
COCO_train2014_000000132495.jpg,supp,bannister,science_museum
COCO_train2014_000000132521.jpg,sun,parking,street
COCO_train2014_000000132548.jpg,anytime,cab,downtown
COCO_train2014_000000132668.jpg,happy ,candle,bakery/shop
COCO_train2014_000000132760.jpg,wrathall,volleyball,corral
COCO_train2014_000000132773.jpg,alicalla,airliner,runway
COCO_train2014_000000132883.jpg,1600-1700,street,amusement_park
COCO_train2014_000000132908.jpg,car,passenger,bus_station/indoor
COCO_train2014_000000132913.jpg,pabotinho,speedboat,wave
COCO_train2014_000000132954.jpg,p,umbrella,street
COCO_train2014_000000133011.jpg,p,unicycle,ice_skating_rink/indoor
COCO_train2014_000000133145.jpg,1370832,fire,fire_station
COCO_train2014_000000133175.jpg,colgate,washbasin,closet
COCO_train2014_000000133183.jpg,ay,streetcar,parking_garage/outdoor
COCO_train2014_000000133225.jpg,chris,hotdog,pizzeria
COCO_train2014_000000133482.jpg,mp,parachute,racecourse
COCO_train2014_000000133543.jpg,once,ocarina,lake/natural
COCO_train2014_000000133727.jpg,b,ballplayer,baseball_field
COCO_train2014_000000133731.jpg,4750,ox,farm
COCO_train2014_000000133908.jpg,249-10,parking,park
COCO_train2014_000000133912.jpg,27,passenger,ticket_booth
COCO_train2014_000000133940.jpg,fifty,French,pizzeria
COCO_train2014_000000133994.jpg,to,passenger,train_station/platform
COCO_train2014_000000134071.jpg,a,wreck,street
COCO_train2014_000000134100.jpg,sox,ballplayer,martial_arts_gym
COCO_train2014_000000134144.jpg,einz,cheeseburger,bakery/shop
COCO_train2014_000000134236.jpg,castle,nail,church/outdoor
COCO_train2014_000000134268.jpg,10,analog,fire_escape
COCO_train2014_000000134294.jpg,lipton,file,utility_room
COCO_train2014_000000134454.jpg,35,ballplayer,stadium/baseball
COCO_train2014_000000134490.jpg,julie,Border,car_interior
COCO_train2014_000000134620.jpg,west,garbage,park
COCO_train2014_000000134717.jpg,f4,electric,railroad_track
COCO_train2014_000000134752.jpg,sugeril,forklift,butchers_shop
COCO_train2014_000000134799.jpg,f,barbershop,television_studio
COCO_train2014_000000134914.jpg,prudde,crutch,campsite
COCO_train2014_000000135086.jpg,31233,freight,railroad_track
COCO_train2014_000000135135.jpg,delta,airliner,airfield
COCO_train2014_000000135206.jpg,visa,street,ticket_booth
COCO_train2014_000000135229.jpg,snowbird,ski,ski_slope
COCO_train2014_000000135322.jpg,synnex,digital,clean_room
COCO_train2014_000000135327.jpg,pizza!,confectionery,delicatessen
COCO_train2014_000000135345.jpg,gcy,minibus,bus_station/indoor
COCO_train2014_000000135348.jpg,b,plunger,street
COCO_train2014_000000135367.jpg,jan,hyena,cemetery
COCO_train2014_000000135372.jpg,econoline,pickup,parking_lot
COCO_train2014_000000135392.jpg,crest,medicine,office
COCO_train2014_000000135459.jpg,handcrafted,park,ruin
COCO_train2014_000000135463.jpg,ti36,trolleybus,bus_station/indoor
COCO_train2014_000000135502.jpg,state,traffic,downtown
COCO_train2014_000000135589.jpg,http://durak.org,suit,airplane_cabin
COCO_train2014_000000135608.jpg,b90,unicycle,loading_dock
COCO_train2014_000000135618.jpg,via,dam,river
COCO_train2014_000000135627.jpg,ge,umbrella,ticket_booth
COCO_train2014_000000135694.jpg,stoves,frying,pizzeria
COCO_train2014_000000135735.jpg,kay,bonnet,veterinarians_office
COCO_train2014_000000135741.jpg,haven,washbasin,bathroom
COCO_train2014_000000135775.jpg,stop,mailbox,highway
COCO_train2014_000000135794.jpg,la,ballplayer,baseball_field
COCO_train2014_000000135875.jpg,oven,comic,shoe_shop
COCO_train2014_000000135894.jpg,back,confectionery,toyshop
COCO_train2014_000000135955.jpg,a,electric,highway
COCO_train2014_000000135959.jpg,200,ballplayer,baseball_field
COCO_train2014_000000136088.jpg,coffee,pill,coffee_shop
COCO_train2014_000000136142.jpg,tortilia,dining,dining_room
COCO_train2014_000000136186.jpg,ilford,Siberian,hangar/outdoor
COCO_train2014_000000136235.jpg,enter,airliner,runway
COCO_train2014_000000136338.jpg,7,seashore,orchard
COCO_train2014_000000136346.jpg,merley,trolleybus,bus_station/indoor
COCO_train2014_000000136415.jpg,author,mountain,garage/indoor
COCO_train2014_000000136461.jpg,traffic,police,crosswalk
COCO_train2014_000000136468.jpg,byght,cellular,orchard
COCO_train2014_000000136559.jpg,planet,desk,computer_room
COCO_train2014_000000136575.jpg,president,dining,restaurant
COCO_train2014_000000136641.jpg,ba,ballplayer,baseball_field
COCO_train2014_000000136699.jpg,zero,purse,playroom
COCO_train2014_000000136721.jpg,lo,racket,recreation_room
COCO_train2014_000000136764.jpg,23:31:27,wardrobe,hotel_room
COCO_train2014_000000136819.jpg,butto,wreck,elevator_shaft
COCO_train2014_000000136832.jpg,co.,slot,beer_hall
COCO_train2014_000000136928.jpg,11,trolleybus,bus_station/indoor
COCO_train2014_000000136932.jpg,cav,torch,beer_garden
COCO_train2014_000000136977.jpg,herzog,traffic,amusement_park
COCO_train2014_000000137094.jpg,top,street,motel
COCO_train2014_000000137096.jpg,catalogue,hard,elevator_shaft
COCO_train2014_000000137127.jpg,polar,airliner,airfield
COCO_train2014_000000137134.jpg,v,bannister,ski_slope
COCO_train2014_000000137178.jpg,18,ballplayer,baseball_field
COCO_train2014_000000137228.jpg,im,jean,art_studio
COCO_train2014_000000137230.jpg,english.,shoe,market/outdoor
COCO_train2014_000000137243.jpg,flowers,pot,zen_garden
COCO_train2014_000000137273.jpg,organic,banana,bowling_alley
COCO_train2014_000000137304.jpg,mib,mountain,playground
COCO_train2014_000000137341.jpg,for,bow,television_studio
COCO_train2014_000000137396.jpg,desserts,restaurant,diner/outdoor
COCO_train2014_000000137420.jpg,2007,lorikeet,playroom
COCO_train2014_000000137516.jpg,es,iron,martial_arts_gym
COCO_train2014_000000137591.jpg,dewan,zebra,watering_hole
COCO_train2014_000000137778.jpg,one,traffic,street
COCO_train2014_000000137779.jpg,vii,analog,church/indoor
COCO_train2014_000000137787.jpg,2,volleyball,soccer_field
COCO_train2014_000000137859.jpg,vinci,ballplayer,baseball_field
COCO_train2014_000000137999.jpg,ty,teddy,pet_shop
COCO_train2014_000000138067.jpg,cosco,dam,bridge
COCO_train2014_000000138201.jpg,2h08,flagpole,embassy
COCO_train2014_000000138217.jpg,sco,crutch,bar
COCO_train2014_000000138303.jpg,co,teddy,ball_pit
COCO_train2014_000000138368.jpg,polo,tennis,recreation_room
COCO_train2014_000000138405.jpg,10,ballplayer,stadium/baseball
COCO_train2014_000000138453.jpg,aleman,breakwater,wave
COCO_train2014_000000138482.jpg,kia,ping-pong,athletic_field/outdoor
COCO_train2014_000000138514.jpg,birthday,modem,berth
COCO_train2014_000000138579.jpg,sai,racket,stadium/baseball
COCO_train2014_000000138741.jpg,racey,ballplayer,baseball_field
COCO_train2014_000000138790.jpg,papajohn,pencil,butchers_shop
COCO_train2014_000000138905.jpg,a-2,shoe,department_store
COCO_train2014_000000139012.jpg,2,wall,hardware_store
COCO_train2014_000000139263.jpg,progres,racket,conference_center
COCO_train2014_000000139339.jpg,7,croquet,park
COCO_train2014_000000139389.jpg,quiznos,beach,parking_lot
COCO_train2014_000000139469.jpg,p,groom,ice_cream_parlor
COCO_train2014_000000139492.jpg,17:08,toilet,bathroom
COCO_train2014_000000139496.jpg,do,traffic,highway
COCO_train2014_000000139523.jpg,australia,sombrero,dressing_room
COCO_train2014_000000139538.jpg,1,flagpole,airfield
COCO_train2014_000000139541.jpg,tilte,hotdog,bakery/shop
COCO_train2014_000000139551.jpg,dcsb,racket,baseball_field
COCO_train2014_000000139571.jpg,epti,ocarina,martial_arts_gym
